app/SceneHomeProjects-cloud	2
app/SceneHomeProjects-account	2
app/MainWindow-classic	4
app/ToolbarProject-classic	4
app/ToolbarTools-classic	4
app/ToolbarBottom-classic	4
app/MainWindow-music	4
app/ToolbarProject-music	4
app/ToolbarTools-music	4
app/ToolbarBottom-music	4
app/MainWindow-spectral	4
app/ToolbarProject-spectral	4
app/ToolbarTools-spectral	4
app/ToolbarBottom-spectral	4
app/SceneWorkspaceSelector	4
app/SceneEditWorkspaces	4
app/MainWindow-modern	4
app/ToolbarProject-modern	4
app/ToolbarTools-modern	4
app/ToolbarBottom-modern	4
effects/Amplify	4
effects/Bass_and_Treble	4
effects/Change_pitch	4
effects/Chirp	4
effects/Click_removal	4
effects/Compressor	4
effects/DTMF_Tones	4
effects/Filter_Curve_EQ	4
effects/Graphic_EQ	4
effects/Limiter	4
effects/Loudness_Normalization	4
effects/Noise_reduction	4
effects/Noise	4
effects/Normalize	4
effects/Paulstretch	4
effects/Repair	4
effects/Reverb	4
effects/Silence	4
effects/Sliding_stretch	4
effects/Tone	4
effects/Truncate_silence	4
effects/Beat_finder	4
effects/Clip_fix	4
effects/Pluck	4
effects/Rhythm_track	4
effects/High-pass_filter	4
effects/Low-pass_filter	4
effects/Vocoder	4
effects/Notch_filter	4
effects/Adjustable_fade	4
effects/Crossfade_clips	4
effects/Crossfade_tracks	4
effects/Delay	4
effects/Label_sounds	4
effects/Legacy_limiter	4
effects/Measure_RMS	4
effects/Noise_gate	4
effects/Regular_interval_labels	4
effects/Sample_data_Import	4
effects/Sample_data_export	4
effects/Shelf_filter	4
effects/Tremolo	4
effects/Risset_drum	4
effects/Amplify	4
effects/Bass_and_Treble	4
effects/Change_pitch	4
effects/Chirp	4
effects/Click_removal	4
effects/Compressor	4
effects/DTMF_Tones	4
effects/Filter_Curve_EQ	4
effects/Graphic_EQ	4
effects/Limiter	4
effects/Loudness_Normalization	4
effects/Noise_reduction	4
effects/Noise	4
effects/Normalize	4
effects/Paulstretch	4
effects/Repair	4
effects/Reverb	4
effects/Silence	4
effects/Sliding_stretch	4
effects/Tone	4
effects/Truncate_silence	4
effects/Beat_finder	4
effects/Clip_fix	4
effects/Pluck	4
effects/Rhythm_track	4
effects/High-pass_filter	4
effects/Low-pass_filter	4
effects/Vocoder	4
effects/Notch_filter	4
effects/Adjustable_fade	4
effects/Crossfade_clips	4
effects/Crossfade_tracks	4
effects/Delay	4
effects/Label_sounds	4
effects/Legacy_limiter	4
effects/Measure_RMS	4
effects/Noise_gate	4
effects/Regular_interval_labels	4
effects/Sample_data_Import	4
effects/Sample_data_export	4
effects/Shelf_filter	4
effects/Tremolo	4
effects/Risset_drum	4
app/ScenePrefsPlugins	4
app/ScenePrefsExport	4
app/ScenePrefsGeneral	4
app/ScenePrefsPlaybackRecording	4
app/ScenePrefsAudioEditing	4
app/ScenePrefsAudioSettings	4
app/ScenePrefsShortcuts	4
app/ScenePrefsAppearance	4
app/ScenePrefsSpectralDisplay	4
app/ScenePrefsMusic	4
app/ScenePrefsShortcuts	4
effects/Amplify	4
effects/Bass_and_Treble	4
effects/Change_pitch	4
effects/Chirp	4
effects/Click_removal	4
effects/Compressor	4
effects/DTMF_Tones	4
effects/Filter_Curve_EQ	4
effects/Graphic_EQ	4
effects/Limiter	4
effects/Loudness_Normalization	4
effects/Noise_reduction	4
effects/Noise	4
effects/Normalize	4
effects/Paulstretch	4
effects/Repair	4
effects/Reverb	4
effects/Silence	4
effects/Sliding_stretch	4
effects/Tone	4
effects/Truncate_silence	4
effects/Beat_finder	4
effects/Clip_fix	4
effects/Pluck	4
effects/Rhythm_track	4
effects/High-pass_filter	4
effects/Low-pass_filter	4
effects/Vocoder	4
effects/Notch_filter	4
effects/Adjustable_fade	4
effects/Crossfade_clips	4
effects/Crossfade_tracks	4
effects/Delay	4
effects/Label_sounds	4
effects/Legacy_limiter	4
effects/Measure_RMS	4
effects/Noise_gate	4
effects/Regular_interval_labels	4
effects/Sample_data_Import	4
effects/Sample_data_export	4
effects/Shelf_filter	4
effects/Tremolo	4
effects/Risset_drum	4
app/ScenePrefsPlugins	4
app/ScenePrefsExport	4
app/ScenePrefsGeneral	4
app/ScenePrefsPlaybackRecording	4
app/ScenePrefsAudioEditing	4
app/ScenePrefsAudioSettings	4
app/ScenePrefsShortcuts	4
app/ScenePrefsAppearance	4
app/ScenePrefsSpectralDisplay	4
app/ScenePrefsMusic	4
app/ScenePrefsShortcuts	4
app/SceneSpotlightWaveTrackItem	4
app/SceneSpotlightWaveTrackItem-collapsed	4
app/SceneSpotlightLabelTrackItem	4
app/SceneTrackMenu	4
app/SceneSpotlightTimeline-group	4
app/SceneSpotlightLabelTrackItem-point	4
app/SceneSpotlightLabelTrackItem-region	4
app/SceneSpotlightLabelItem-point	4
app/SceneSpotlightLabelItem-region	4
app/SceneSpotlightLabelItem-point	4
app/SceneSpotlightLabelItem-region	4
app/SceneLabelEditor	4
